full_name,name,owner.login,owner.type,created_at,description,forks_count,stargazers_count,watchers_count,has_downloads,has_pages,has_issues,has_wiki
Bioconductor-mirror/CGHregions,CGHregions,Bioconductor-mirror,Organization,2015-03-27T13:08:24Z,,0,0,0,False,False,False,False
cran/bdynsys,bdynsys,cran,Organization,2014-03-13T04:05:08Z,Bayesian Dynamical System Model,0,0,0,True,False,False,False
cran/lctools,lctools,cran,Organization,2014-03-13T05:08:26Z,Local inference: local multi-collinearity tests and other tools,0,0,0,True,False,False,False
cran/cernn,cernn,cran,Organization,2015-04-15T10:43:49Z,Covariance Estimation Regularized by Nuclear Norm Penalties,0,0,0,True,False,False,False
Mullefa/modelr-archive,modelr-archive,Mullefa,User,2014-08-10T08:36:18Z,modelr: modelling with dplyr,0,5,5,True,False,True,True
davidcarslaw/deweather,deweather,davidcarslaw,User,2015-02-13T08:22:40Z,Remove the influence of meteorology from atmospheric composition data,0,0,0,True,False,True,True
seandavi/GEOquery,GEOquery,seandavi,User,2013-07-19T06:44:10Z,,2,5,5,True,False,True,True
Bioconductor-mirror/SRAdb,SRAdb,Bioconductor-mirror,Organization,2015-03-27T14:23:45Z,,0,0,0,False,False,False,False
vbonhomme/Momocs,Momocs,vbonhomme,User,2014-03-31T09:56:31Z,Morphometrics using R,3,3,3,True,False,True,True
taddallas/rSpotify,rSpotify,taddallas,User,2015-01-19T21:37:38Z,rSpotify is an R interface to Spotify's API.,0,0,0,True,False,True,True
Bioconductor-mirror/goTools,goTools,Bioconductor-mirror,Organization,2015-03-27T15:53:39Z,,0,0,0,False,False,False,False
cran/Distance,Distance,cran,Organization,2014-03-12T18:45:16Z,A simple way to fit detection functions to distance sampling,0,0,0,True,False,False,False
cran/gcmr,gcmr,cran,Organization,2014-03-13T04:48:52Z,Gaussian Copula Marginal Regression,0,0,0,True,False,False,False
heogden/glmmsr,glmmsr,heogden,User,2015-03-04T14:51:09Z,Fitting GLMMs with sequential reduction,0,0,0,True,False,True,True
jeanmarielepioufle/simulation,simulation,jeanmarielepioufle,User,2015-04-08T13:25:17Z,,0,0,0,True,False,True,True
cran/MethComp,MethComp,cran,Organization,2014-03-13T02:40:15Z,Functions for analysis of agreement in method comparison,0,0,0,True,False,False,False
ApproximateIdentity/hdps,hdps,ApproximateIdentity,User,2014-10-08T17:54:44Z,,0,0,0,True,False,True,True
Bioconductor-mirror/openCyto,openCyto,Bioconductor-mirror,Organization,2015-03-27T18:57:16Z,,0,0,0,False,False,False,False
cran/TeachingSampling,TeachingSampling,cran,Organization,2014-03-13T03:44:09Z,Sampling designs and parameter estimation in finite population,0,0,0,True,False,False,False
Vertical-Datashield/bw.vertical.comms,bw.vertical.comms,Vertical-Datashield,Organization,2014-04-15T15:57:32Z,Becca's development space for vertical comms,0,0,0,True,False,True,True
ca-vi/Climatology_Package,Climatology_Package,ca-vi,User,2014-05-08T13:24:55Z,Build and maintain a R package for the Chair of Climatology at TU Berlin,3,0,0,True,False,True,True
cran/IsoGene,IsoGene,cran,Organization,2014-03-12T19:13:34Z,Testing for monotonic relationship between gene expression and,0,0,0,True,False,False,False
cran/glpkAPI,glpkAPI,cran,Organization,2014-03-13T04:53:32Z,R Interface to C API of GLPK,0,0,0,True,False,False,False
dgrtwo/tracestack,tracestack,dgrtwo,User,2015-04-25T19:19:37Z,Search Stack Overflow for your most recent error message,2,16,16,True,False,True,True
cran/gamlss.cens,gamlss.cens,cran,Organization,2014-03-13T04:47:52Z,Fitting an interval response variable using gamlss.family,0,0,0,True,False,False,False
cran/sandwich,sandwich,cran,Organization,2014-03-13T06:13:28Z,Robust Covariance Matrix Estimators,0,0,0,True,False,False,False
eugene-choe/valuemomentum,valuemomentum,eugene-choe,User,2015-01-28T05:45:39Z,,1,0,0,True,False,True,True
hrbrmstr/hrbrmstr,hrbrmstr,hrbrmstr,User,2015-03-13T03:04:59Z,R package that will make my own coding life easier,0,1,1,True,False,True,True
pavel-fibich/TRADER,TRADER,pavel-fibich,User,2013-12-13T08:05:21Z,Tree Ring Analysis of Disturbance Events in R,3,1,1,True,False,True,True
cran/sprex,sprex,cran,Organization,2015-02-25T01:43:28Z,Calculate Species Richness and Extrapolation Metrics,0,0,0,True,False,False,False
AllanClark/vboccupancy,vboccupancy,AllanClark,User,2014-12-10T06:40:29Z,An R package in order to fit a single season occupancy model using Variational Bayes,0,0,0,True,False,True,True
cran/catnet,catnet,cran,Organization,2014-03-13T04:13:14Z,Categorical Bayesian Network Inference,0,0,0,True,False,False,False
cran/pscl,pscl,cran,Organization,2014-03-13T05:53:22Z,"Political Science Computational Laboratory, Stanford University",2,0,0,True,False,False,False
donaldmusgrove/gibbS,gibbS,donaldmusgrove,User,2014-05-07T13:04:40Z,A Gibb Sampler,0,1,1,True,False,True,True
cran/trend,trend,cran,Organization,2015-03-24T18:44:29Z,Non-Parametric Trend Tests and Change-Point Detection,0,0,0,True,False,False,False
rbagd/functionalIV,functionalIV,rbagd,User,2015-04-15T09:35:26Z,R package for functional linear regression estimation,0,0,0,True,False,True,True
marchion/RTopper,RTopper,marchion,User,2014-11-19T17:39:56Z,Bioconductor repository for RTopper package,0,0,0,True,False,True,True
cherkaos/MetabToPathways,MetabToPathways,cherkaos,User,2013-08-23T19:59:59Z,,1,2,2,True,False,True,True
Bioconductor-mirror/daMA,daMA,Bioconductor-mirror,Organization,2015-03-27T15:40:13Z,,0,0,0,False,False,False,False
julian-gehring/TSSi,TSSi,julian-gehring,User,2011-07-26T11:20:46Z,Transcription Start Sites Identification,0,1,1,True,True,True,True
swager/nlpden,nlpden,swager,User,2015-02-08T22:30:27Z,Density estimation by quadratic programming,1,0,0,True,False,True,True
cran/managelocalrepo,managelocalrepo,cran,Organization,2014-10-25T06:44:52Z,Manage a CRAN-style Local Repository,0,0,0,True,False,False,False
Bioconductor-mirror/spotSegmentation,spotSegmentation,Bioconductor-mirror,Organization,2015-03-27T19:07:55Z,,0,0,0,False,False,False,False
machow/isctools,isctools,machow,User,2015-02-01T22:41:40Z,Basic tools for classic and SEM inter-subject correlation analysis,0,0,0,True,False,True,True
mjwestgate/lmplot,lmplot,mjwestgate,User,2014-07-22T12:44:34Z,"Tools for plotting linear models (LMs, GLMs & GLMMs)",0,1,1,True,False,True,True
Bioconductor-mirror/trio,trio,Bioconductor-mirror,Organization,2015-03-27T19:10:06Z,,0,0,0,False,False,False,False
masedki/MHTrajectoryR,MHTrajectoryR,masedki,User,2015-04-08T08:30:06Z,Bayesian model selection in logistic regression for the detection of adverse drug reactions,0,0,0,True,False,True,True
cran/fda,fda,cran,Organization,2014-03-13T04:40:29Z,Functional Data Analysis,0,0,0,True,False,False,False
assaforon/cir,cir,assaforon,User,2014-05-03T00:50:56Z,,0,0,0,True,False,True,True
johnDorian/jasonlessels,jasonlessels,johnDorian,User,2015-04-23T17:12:44Z,,0,0,0,True,False,True,True
romainfrancois/nothing,nothing,romainfrancois,User,2014-07-25T20:47:27Z,A package about nothing,2,10,10,True,False,True,True
yihui/highr,highr,yihui,User,2013-07-04T08:32:18Z,Syntax highlighting for R,5,5,5,True,False,True,True
cran/iqLearn,iqLearn,cran,Organization,2014-03-13T05:03:17Z,Interactive Q-learning,0,0,0,True,False,False,False
klutometis/R-functional,R-functional,klutometis,User,2012-01-11T17:23:24Z,Some higher-order functions for R,2,3,3,True,False,True,True
tlevine/rripeatlas,rripeatlas,tlevine,User,2015-03-14T05:49:12Z,,0,1,1,True,False,True,True
stevencarlislewalker/ecoBayesIRT,ecoBayesIRT,stevencarlislewalker,User,2014-11-28T14:38:53Z,Utility functions for ecologists working with MCMCpack for item response theory modelling,0,0,0,True,False,True,True
HenrikBengtsson/PSCBS,PSCBS,HenrikBengtsson,User,2014-06-15T00:15:30Z,Analysis of Parent-Specific DNA Copy Numbers,0,0,0,True,False,True,True
yutannihilation/chartist,chartist,yutannihilation,User,2015-01-12T14:35:54Z,"Chartist.js for R, powered by htmlwidgets",3,22,22,True,False,True,True
einarhjorleifsson/vms,vms,einarhjorleifsson,User,2015-01-01T19:44:31Z,me playing vmstools,0,0,0,True,False,True,True
cran/c060,c060,cran,Organization,2014-03-13T04:10:39Z,Extended Inference for Lasso and Elastic-Net Regularized Cox and,1,1,1,True,False,False,False
AntonGagin/nanop,nanop,AntonGagin,User,2015-03-31T21:21:32Z,Tools for Nanoparticle Simulation and Calculation of PDF and Total Scattering Structure Function,0,0,0,True,False,True,True
cran/NbClust,NbClust,cran,Organization,2014-03-12T19:39:20Z,An examination of indices for determining the number of clusters,0,0,0,True,False,False,False
mutolisp/twmap,twmap,mutolisp,User,2011-05-25T09:51:14Z,"Plot species distribution on a Taiwan map (with DTM, river, etc.)",0,1,1,True,False,True,True
Manteldiapir/perfectPeak,perfectPeak,Manteldiapir,User,2015-02-01T14:25:51Z,,0,0,0,True,False,True,True
rdiaz02/varSelRF,varSelRF,rdiaz02,User,2014-11-24T09:24:35Z,,0,0,0,True,False,True,True
schaarschmidt/statintcov,statintcov,schaarschmidt,User,2015-03-09T13:35:07Z,Multiple treatment comparisons in presence of treatment-covariate-interactions,0,0,0,True,False,True,True
benneely/trailR,trailR,benneely,User,2015-03-10T01:50:37Z,jusT anotheR pAckage wIth usefuL functions for R,0,0,0,True,False,True,True
Bioconductor-mirror/MEDME,MEDME,Bioconductor-mirror,Organization,2015-03-27T14:06:32Z,,0,0,0,False,False,False,False
dvera/rage,rage,dvera,User,2014-04-14T21:00:46Z,R-based Analysis of GEnomic data,0,0,0,True,True,True,True
cran/timetools,timetools,cran,Organization,2014-03-13T06:39:46Z,provides objects and tools to manipulate irregular heterogeneous,0,0,0,True,False,False,False
Bioconductor-mirror/affyILM,affyILM,Bioconductor-mirror,Organization,2015-03-27T14:29:54Z,,0,0,0,False,False,False,False
Bioconductor-mirror/ampliQueso,ampliQueso,Bioconductor-mirror,Organization,2015-03-27T14:33:18Z,,0,0,0,False,False,False,False
dgrapov/CTSgetR,CTSgetR,dgrapov,User,2013-04-21T05:49:30Z,R interface to Chemical Translation Service (CTS) ,1,3,3,True,False,True,True
Bioconductor-mirror/GenomeGraphs,GenomeGraphs,Bioconductor-mirror,Organization,2015-03-27T14:00:09Z,,0,0,0,False,False,False,False
cran/plotGoogleMaps,plotGoogleMaps,cran,Organization,2014-03-13T05:48:11Z,"Plot SP or SPT(STDIF,STFDF) data as HTML map mashup over Google",0,0,0,True,False,False,False
einscorpio/ABC,ABC,einscorpio,User,2015-01-28T21:01:05Z,,0,0,0,True,False,True,True
trulia/choroplethrAdmin1,choroplethrAdmin1,trulia,Organization,2014-12-16T19:49:41Z,Contains an Administrative-Level-1 Map of the World,3,2,2,True,False,True,True
vsoch/genetime,genetime,vsoch,User,2014-12-15T23:18:19Z,"predict ""important"" time periods for a list of gene probes based on RNA-seq expression",0,0,0,True,False,True,True
cran/lba,lba,cran,Organization,2015-01-22T17:44:09Z,Latent Budget Analysis for Compositional Data,0,0,0,True,False,False,False
cran/games,games,cran,Organization,2014-03-13T04:47:47Z,Statistical Estimation of Game-Theoretic Models,0,0,0,True,False,False,False
cran/RnavGraph,RnavGraph,cran,Organization,2014-03-13T03:30:46Z,Using graphs as a navigational infrastructure.,0,0,0,True,False,False,False
mkao006/sws_trade,sws_trade,mkao006,User,2014-12-12T00:15:20Z,"This is the repository for the trade module which performs validation, mirroring and balance of UNSD comtrade raw data.",1,0,0,True,False,True,True
mkanai/WRShd,WRShd,mkanai,User,2015-03-12T10:55:12Z,An Experimental Refactor of the Harrell-Davis Estimate Functions from R. R. Wilcox' Robust Statistics Package WRS https://github.com/nicebread/WRS,0,0,0,True,False,True,True
junkka/swepophist,swepophist,junkka,User,2015-03-05T07:15:42Z,Swedish population history data,0,0,0,True,False,True,True
cran/GWLelast,GWLelast,cran,Organization,2015-04-20T12:43:46Z,Geographically Weighted Logistic Elastic Net Regression,0,0,0,True,False,False,False
PeteHaitch/RUVcorr,RUVcorr,PeteHaitch,User,2015-01-23T01:49:02Z,,0,0,0,True,False,False,True
cran/SeqFeatR,SeqFeatR,cran,Organization,2014-06-10T10:44:38Z,Calculates possible epitopes and co-mutations,0,0,0,True,False,False,False
cran/vcrpart,vcrpart,cran,Organization,2014-09-10T00:44:19Z,Tree-Based Varying Coefficient Regression for Generalized Linear,0,0,0,True,False,False,False
luisd303/infix,infix,luisd303,User,2015-01-11T00:43:37Z,R Infix Operators,0,0,0,True,False,True,True
decisionpatterns/na.actions,na.actions,decisionpatterns,Organization,2014-06-20T14:04:50Z,Functions for handling NA values,0,0,0,True,False,True,True
SCH-CISM/vulnpryr,vulnpryr,SCH-CISM,Organization,2015-03-23T20:56:02Z,Vulnerability Reprioritization Framework,1,0,0,True,False,True,True
FrankD/NetHet,NetHet,FrankD,User,2014-07-14T17:31:36Z,Network Heterogeneity Tests and Network-Based Clustering R Package,0,0,0,True,False,True,True
bowerth/desk,desk,bowerth,User,2014-07-21T23:58:58Z,,0,0,0,True,False,True,True
alrutten/isiR,isiR,alrutten,User,2014-02-28T09:41:21Z,,0,0,0,True,False,True,True
Bioconductor-mirror/globaltest,globaltest,Bioconductor-mirror,Organization,2015-03-27T15:53:17Z,,0,0,0,False,False,False,False
mangal-wg/rmangal,rmangal,mangal-wg,Organization,2013-11-28T15:39:37Z,R interface to the mangal API for ecological networks,0,6,6,True,False,True,True
jbryer/PSAboot,PSAboot,jbryer,User,2013-10-29T20:59:42Z,Bootstrapping for Propensity Score Analysis,1,5,5,True,False,True,True
alstat/fr,fr,alstat,User,2015-01-24T02:25:04Z,or,0,0,0,True,False,True,True
cran/lessR,lessR,cran,Organization,2014-03-13T05:08:47Z,"Less Code, More Results",1,0,0,True,False,False,False
MarieAugerMethe/CCRWvsLW,CCRWvsLW,MarieAugerMethe,User,2015-04-26T20:47:38Z,R package to compare the TLW to a CCRW,0,0,0,True,False,True,True
hezumartin/rga14,rga14,hezumartin,User,2015-02-21T12:47:18Z,,1,0,0,True,False,True,True
cran/frm,frm,cran,Organization,2014-03-13T04:44:36Z,Regression analysis of fractional responses,0,0,0,True,False,False,False
amwebste/riskAdjuster,riskAdjuster,amwebste,User,2015-03-22T16:57:21Z,,0,0,0,True,False,True,True
cran/R2jags,R2jags,cran,Organization,2014-03-12T19:55:05Z,A Package for Running jags from R,0,1,1,True,False,False,False
bmsousa/meth.R,meth.R,bmsousa,User,2015-04-28T09:13:49Z,Implementation of MeTHODICAL to run with OpenCPU,0,0,0,True,False,True,True
bwtian/Rprofile,Rprofile,bwtian,User,2014-09-19T06:10:37Z,Make My .Rprofile portable everywhere,0,0,0,True,False,True,True
aitocompton/assingment_data_product,assingment_data_product,aitocompton,User,2014-12-21T22:24:44Z,,0,0,0,True,False,True,True
rOpenGov/RPublica,RPublica,rOpenGov,Organization,2014-02-22T21:06:23Z,ProPublica API Client,1,5,5,True,False,True,True
alfcrisci/rAedesSim,rAedesSim,alfcrisci,User,2015-03-04T12:07:15Z,R package for population mosquito modeling Progetto REDLAV IBIMET CNR ASL2 Lucca,0,0,0,True,False,True,True
seaaan/plateR,plateR,seaaan,User,2015-03-26T21:00:04Z,Microtiter plate tools for R,0,0,0,True,False,True,True
cran/mixedMem,mixedMem,cran,Organization,2015-04-30T22:43:36Z,Tools for Discrete Multivariate Mixed Membership Models,0,0,0,True,False,False,False
chengyu-liu-cs/lcyCF,lcyCF,chengyu-liu-cs,User,2015-03-16T13:05:35Z,,0,0,0,True,False,True,True
Bioconductor-mirror/MethylMix,MethylMix,Bioconductor-mirror,Organization,2015-03-27T14:08:55Z,,0,0,0,False,False,False,False
szilard/shinyvalidinp,shinyvalidinp,szilard,User,2015-01-02T04:59:09Z,,0,1,1,True,False,True,True
czarrar/connectir,connectir,czarrar,User,2013-01-30T03:42:21Z,Advanced functional connectivity functions and scripts including ones for connectome-wide association studies.,0,2,2,True,True,True,True
Bioconductor-mirror/SMAP,SMAP,Bioconductor-mirror,Organization,2015-03-27T14:22:53Z,,0,0,0,False,False,False,False
Bioconductor-mirror/DMRcaller,DMRcaller,Bioconductor-mirror,Organization,2015-04-01T22:53:02Z,,0,0,0,False,False,False,False
cran/CaDENCE,CaDENCE,cran,Organization,2014-03-12T18:35:19Z,Conditional Density Estimation Network Construction and,0,0,0,True,False,False,False
cran/corrgram,corrgram,cran,Organization,2014-03-13T04:20:16Z,Plot a correlogram,0,0,0,True,False,False,False
cran/igraphdata,igraphdata,cran,Organization,2014-03-12T02:38:30Z,A collection of network data sets for the igraph package,0,0,0,True,False,False,False
kkholst/lava.nlin,lava.nlin,kkholst,User,2014-12-15T19:22:39Z,Non-linear latent variable models via StEM and Laplace approximation ,0,0,0,True,False,True,True
tamartsi/Aclust,Aclust,tamartsi,User,2014-06-02T16:50:04Z,A-Clustering functions and analysis pipeline for methylation outcome data,1,2,2,True,False,True,True
rdpeng/filehash,filehash,rdpeng,User,2008-05-07T19:38:28Z,The 'filehash' package for R,21,11,11,True,False,True,True
meyera/riskcalc,riskcalc,meyera,User,2015-03-17T20:09:32Z,An R package that provides implementations of various clinical risk models.,0,0,0,True,False,True,True
Bioconductor-mirror/nethet,nethet,Bioconductor-mirror,Organization,2015-03-27T16:56:42Z,,0,0,0,False,False,False,False
cran/varSelRF,varSelRF,cran,Organization,2014-03-13T06:43:28Z,Variable selection using random forests,0,0,0,True,False,False,False
seancarmody/ngramr,ngramr,seancarmody,User,2013-07-06T10:52:40Z,R package to query the Google Ngram Viewer,2,13,13,True,False,True,True
cran/MonetDB.R,MonetDB.R,cran,Organization,2014-03-12T19:36:04Z,Connect MonetDB to R,1,3,3,True,False,False,False
Bioconductor-mirror/gaggle,gaggle,Bioconductor-mirror,Organization,2015-03-27T15:51:09Z,,0,0,0,False,False,False,False
jhollist/gdaltest,gdaltest,jhollist,User,2015-03-02T16:31:19Z,test travis with gdal,0,0,0,True,False,True,True
cran/celestial,celestial,cran,Organization,2014-03-13T04:13:46Z,Collection of common astronomical conversion routines.,0,0,0,True,False,False,False
FourchettesDeInterActive/kmeans,kmeans,FourchettesDeInterActive,Organization,2015-01-16T09:32:04Z,,0,0,0,True,False,True,True
cran/chipPCR,chipPCR,cran,Organization,2014-03-13T04:14:56Z,Toolkit of helper functions to pre-process amplification data,1,0,0,True,False,False,False
kcha/ROKU,ROKU,kcha,User,2014-08-12T20:49:23Z,Method for identification tissue-specific genes,0,0,0,True,False,True,True
dakl/oncoprint,oncoprint,dakl,User,2014-12-09T16:52:34Z,Create beautilful oncoprints in R,2,0,0,True,False,True,True
