,Package,Version,License,Depends,Imports,Suggests,Bioc_Category,Bioc_Version,Bioc_Date
6749,org.MeSH.Eco.O157.H7.TW14359.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6750,org.MeSH.Eco.O26.H11.11368.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6751,org.MeSH.Eco.O26.H7.CB9615.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6752,org.MeSH.Eco.S88.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6753,org.MeSH.Eco.SE11.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6754,org.MeSH.Eco.SMS35.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6755,org.MeSH.Eco.UMN026.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6756,org.MeSH.Eco.UTI89.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6757,org.MeSH.Eqc.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6758,org.MeSH.Gga.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6759,org.MeSH.Gma.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6760,org.MeSH.Hsa.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6761,org.MeSH.Laf.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6762,org.MeSH.Lma.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6763,org.MeSH.Mdo.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6764,org.MeSH.Mes.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6765,org.MeSH.Mga.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6766,org.MeSH.Miy.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6767,org.MeSH.Mml.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6768,org.MeSH.Mmu.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6769,org.MeSH.Mtr.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6770,org.MeSH.Nle.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6771,org.MeSH.Oan.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6772,org.MeSH.Ocu.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6773,org.MeSH.Oni.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6774,org.MeSH.Osa.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6775,org.MeSH.Pab.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6776,org.MeSH.Pae.LESB58.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6777,org.MeSH.Pae.PA14.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6778,org.MeSH.Pae.PA7.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6779,org.MeSH.Pae.PAO1.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6780,org.MeSH.Pfa.3D7.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6781,org.MeSH.Pto.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6782,org.MeSH.Ptr.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6783,org.MeSH.Rno.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6784,org.MeSH.Sau.COL.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6785,org.MeSH.Sau.ED98.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6786,org.MeSH.Sau.M013.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6787,org.MeSH.Sau.MRSA252.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6788,org.MeSH.Sau.MSHR1132.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6789,org.MeSH.Sau.MSSA476.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6790,org.MeSH.Sau.Mu3.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6791,org.MeSH.Sau.Mu50.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6792,org.MeSH.Sau.MW2.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6793,org.MeSH.Sau.N315.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6794,org.MeSH.Sau.Newman.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6795,org.MeSH.Sau.RF122.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6796,org.MeSH.Sau.USA300FPR3757.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6797,org.MeSH.Sau.USA300TCH1516.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6798,org.MeSH.Sau.VC40.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6799,org.MeSH.Sce.S288c.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6800,org.MeSH.Sco.A32.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6801,org.MeSH.Sil.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6802,org.MeSH.Spo.972h.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6803,org.MeSH.Spu.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6804,org.MeSH.Ssc.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6805,org.MeSH.Syn.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6806,org.MeSH.Tbr.9274.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6807,org.MeSH.Tgo.ME49.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6808,org.MeSH.Tgu.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6809,org.MeSH.Vvi.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6810,org.MeSH.Xla.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6811,org.MeSH.Xtr.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6812,org.MeSH.Zma.db,1.2.0,Artistic-2.0,"R (>= 3.0.1),MeSHDbi",,"RUnit,BiocGenerics",AnnotationData,3.0,2014-10-14
6813,org.Mm.eg.db,3.0.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.27.15)","methods,AnnotationDbi","annotate,RUnit",AnnotationData,3.0,2014-10-14
6814,org.Mmu.eg.db,3.0.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.27.15)","methods,AnnotationDbi","annotate,RUnit",AnnotationData,3.0,2014-10-14
6815,org.Pf.plasmo.db,3.0.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.27.15)","methods,AnnotationDbi","annotate,RUnit",AnnotationData,3.0,2014-10-14
6816,org.Pt.eg.db,3.0.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.27.15)","methods,AnnotationDbi","annotate,RUnit",AnnotationData,3.0,2014-10-14
6817,org.Rn.eg.db,3.0.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.27.15)","methods,AnnotationDbi","annotate,RUnit",AnnotationData,3.0,2014-10-14
6818,org.Sc.sgd.db,3.0.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.27.15)","methods,AnnotationDbi","annotate,RUnit",AnnotationData,3.0,2014-10-14
6819,org.Sco.eg.db,2.4.2,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.9.7)","methods,AnnotationDbi",annotate,AnnotationData,3.0,2014-10-14
6820,org.Ss.eg.db,3.0.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.27.15)","methods,AnnotationDbi","annotate,RUnit",AnnotationData,3.0,2014-10-14
6821,org.Tgondii.eg.db,1.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.16.11)","methods,AnnotationDbi",annotate,AnnotationData,3.0,2014-10-14
6822,org.Xl.eg.db,3.0.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.27.15)","methods,AnnotationDbi","annotate,RUnit",AnnotationData,3.0,2014-10-14
6823,paeg1acdf,2.15.0,LGPL,utils,AnnotationDbi,,AnnotationData,3.0,2014-10-14
6824,paeg1aprobe,2.15.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.7.17)",,,AnnotationData,3.0,2014-10-14
6825,PANTHER.db,1.0.1,Artistic-2.0,"AnnotationDbi, utils, methods,RSQLite",,"RUnit,knitr",AnnotationData,3.0,2014-10-14
6826,PartheenMetaData.db,3.0.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.27.15),org.Hs.eg.db(>= 3.0.0)","methods,AnnotationDbi","annotate,RUnit",AnnotationData,3.0,2014-10-14
6827,pd.081229.hg18.promoter.medip.hx1,0.99.4,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,3.0,2014-10-14
6828,pd.2006.07.18.hg18.refseq.promoter,1.8.1,Artistic-2.0,"R (>= 2.15.0), methods,RSQLite(>= 0.11.1),oligoClasses(>= 1.19.41),oligo(>= 1.21.5),DBI","Biostrings(>= 2.25.12),IRanges(>= 1.15.43)",,AnnotationData,3.0,2014-10-14
6829,pd.2006.07.18.mm8.refseq.promoter,0.99.3,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,3.0,2014-10-14
6830,pd.2006.10.31.rn34.refseq.promoter,0.99.3,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,3.0,2014-10-14
6831,pd.ag,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6832,pd.aragene.1.0.st,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6833,pd.aragene.1.1.st,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6834,pd.ath1.121501,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6835,pd.barley1,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6836,pd.bovgene.1.0.st,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6837,pd.bovgene.1.1.st,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6838,pd.bovine,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6839,pd.bsubtilis,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6840,pd.cangene.1.0.st,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6841,pd.cangene.1.1.st,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6842,pd.canine,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6843,pd.canine.2,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6844,pd.celegans,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6845,pd.charm.hg18.example,0.99.4,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.29.2),IRanges(>= 1.19.5)",,AnnotationData,3.0,2014-10-14
6846,pd.chicken,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6847,pd.chigene.1.0.st,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6848,pd.chigene.1.1.st,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6849,pd.chogene.2.0.st,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6850,pd.chogene.2.1.st,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6851,pd.citrus,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6852,pd.cotton,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6853,pd.cyngene.1.0.st,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6854,pd.cyngene.1.1.st,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6855,pd.cyrgene.1.0.st,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6856,pd.cyrgene.1.1.st,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6857,pd.cytogenetics.array,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6858,pd.drogene.1.0.st,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6859,pd.drogene.1.1.st,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6860,pd.drosgenome1,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6861,pd.drosophila.2,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6862,pd.e.coli.2,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6863,pd.ecoli,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6864,pd.ecoli.asv2,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6865,pd.elegene.1.0.st,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6866,pd.elegene.1.1.st,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6867,pd.equgene.1.0.st,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
6868,pd.equgene.1.1.st,3.10.0,Artistic-2.0,"R (>= 3.1.0),Biostrings(>= 2.33.14), methods,RSQLite(>= 0.11.4),oligoClasses(>= 1.27.2),oligo(>= 1.29.1),DBI(>= 0.3.1),IRanges(>= 1.99.31),S4Vectors(>= 0.2.5)",,,AnnotationData,3.0,2014-10-14
