,Package,Version,License,Depends,Imports,Suggests,BiocCategory,BiocVersion,BiocDate
11398,dks,1.10.0,GPL,R (>= 2.8),cubature,,Software,2.14,2014-04-14
11399,DMRcate,1.0.2,file LICENSE,"R (>= 3.1.0),limma,minfi,DMRcatedata","methods, graphics","knitr,RUnit,BiocGenerics,IlluminaHumanMethylation450kanno.ilmn12.hg19,GenomicRanges",Software,2.14,2014-04-14
11400,DMRforPairs,1.0.2,GPL (>= 2),"R (>= 2.15.2),Gviz(>= 1.2.1),R2HTML(>= 2.2.1),GenomicRanges(>= 1.10.7), parallel",,,Software,2.14,2014-04-14
11401,DNAcopy,1.38.1,GPL (>= 2),,,,Software,2.14,2014-04-14
11402,DNaseR,1.2.0,GPL-2 + file LICENSE,"R (>= 2.10.0),IRanges","Rsamtools,GenomicRanges","RUnit,BiocGenerics",Software,2.14,2014-04-14
11403,domainsignatures,1.24.0,Artistic-2.0,"R (>= 2.4.0),KEGG.db,prada,biomaRt, methods",AnnotationDbi,,Software,2.14,2014-04-14
11404,DOSE,2.2.1,Artistic-2.0,"R (>= 2.10),ggplot2","methods,plyr,qvalue, stats4,AnnotationDbi,DO.db,igraph,scales,reshape2, graphics,GOSemSim, grid","clusterProfiler,ReactomePA,knitr,org.Hs.eg.db",Software,2.14,2014-04-14
11405,DriverNet,1.4.0,GPL-3,"R (>= 2.10), methods",,,Software,2.14,2014-04-14
11406,DrugVsDisease,2.4.0,GPL-3,"R (>= 2.10),affy,limma,biomaRt,ArrayExpress,GEOquery,DrugVsDiseasedata,cMap2data,qvalue","annotate,hgu133a.db,hgu133a2.db,hgu133plus2.db,RUnit,BiocGenerics,xtable",,Software,2.14,2014-04-14
11407,DSS,2.2.0,GPL,"Biobase, locfdr","methods,bsseq,edgeR",,Software,2.14,2014-04-14
11408,DTA,2.10.0,Artistic-2.0,"R (>= 2.10),LSD",scatterplot3d,,Software,2.14,2014-04-14
11409,dualKS,1.24.0,LGPL (>= 2.0),"R (>= 2.6.0),Biobase(>= 1.15.0),affy, methods",graphics,,Software,2.14,2014-04-14
11410,dyebias,1.22.0,GPL-3,"R (>= 1.4.1),marray,Biobase",,"limma,convert,GEOquery,dyebiasexamples, methods",Software,2.14,2014-04-14
11411,DynDoc,1.42.0,Artistic-2.0,"methods, utils",methods,,Software,2.14,2014-04-14
11412,EasyqpcR,1.7.0,GPL (>=2),,"plyr,matrixStats,plotrix,gWidgetsRGtk2","SLqPCR,qpcrNorm,qpcR,knitr",Software,2.14,2014-04-14
11413,easyRNASeq,2.0.8,Artistic-2.0,,"Biobase(>= 2.24.0),BiocGenerics(>= 0.10.0),biomaRt(>= 2.20.0),Biostrings(>= 2.32.1),DESeq(>= 1.16.0),edgeR(>= 3.6.6),genomeIntervals(>= 1.20.1),GenomicAlignments(>= 1.0.2),GenomicRanges(>= 1.16.3), graphics,IRanges(>= 1.22.9),LSD(>= 2.5), methods, parallel,Rsamtools(>= 1.16.1),ShortRead(>= 1.22.0), utils","BiocStyle(>= 1.2.0),BSgenome(>= 1.32.0),BSgenome.Dmelanogaster.UCSC.dm3(>= 1.3.1000),GenomicFeatures(>= 1.16.2),RnaSeqTutorial(>= 0.2.0),RUnit(>= 0.4.26)",Software,2.14,2014-04-14
11414,EBarrays,2.28.0,GPL (>= 2),"R (>= 1.8.0),Biobase,lattice, methods","Biobase,cluster, graphics, grDevices,lattice, methods, stats",,Software,2.14,2014-04-14
11415,EBcoexpress,1.8.0,GPL (>= 2),"EBarrays,mclust,minqa",,"graph,igraph,colorspace",Software,2.14,2014-04-14
11416,EBImage,4.6.0,LGPL,,"BiocGenerics(>= 0.7.1), methods, graphics, stats,abind,tiff,jpeg,png,locfit",BiocStyle,Software,2.14,2014-04-14
11417,EBSeq,1.4.0,Artistic-2.0,"blockmodeling,gplots, R (>= 3.0.0)",,,Software,2.14,2014-04-14
11418,ecolitk,1.36.0,GPL (>= 2),R (>= 2.10),"Biobase, graphics, methods","ecoliLeucine,ecolicdf,graph,multtest,affy",Software,2.14,2014-04-14
11419,EDASeq,1.10.0,Artistic-2.0,"BiocGenerics(>= 0.1.3),Biobase(>= 2.15.1),ShortRead(>= 1.11.42),Rsamtools(>= 1.5.75),aroma.light","methods, graphics,BiocGenerics,IRanges(>= 1.13.9),DESeq","yeastRNASeq,leeBamViews,edgeR,DESeq",Software,2.14,2014-04-14
11420,EDDA,1.0.2.1,GPL (>= 2),"Rcpp(>= 0.10.4), parallel, methods,ROCR,DESeq,baySeq,snow,edgeR","graphics, stats, utils, parallel, methods,ROCR,DESeq,baySeq,snow,edgeR",,Software,2.14,2014-04-14
11421,edgeR,3.6.8,GPL (>=2),"R (>= 2.15.0),limma",methods,"MASS,statmod, splines,locfit,KernSmooth",Software,2.14,2014-04-14
11422,eiR,1.4.7,Artistic-2.0,"R (>= 2.10.0),ChemmineR(>= 2.15.15), methods,DBI","snow, tools,snowfall,RUnit, methods,ChemmineR,RCurl,digest,BiocGenerics","RCurl,snow,BiocStyle,knitcitations,knitr",Software,2.14,2014-04-14
11423,eisa,1.16.0,GPL (>= 2),"isa2,Biobase(>= 2.17.8),AnnotationDbi, methods","BiocGenerics,Category,genefilter,DBI","igraph(>= 0.6),Matrix,GOstats,GO.db,KEGG.db,biclust,MASS,xtable,ALL,hgu95av2.db,targetscan.Hs.eg.db,org.Hs.eg.db",Software,2.14,2014-04-14
11424,ELBOW,1.0.0,file LICENSE,R (>= 2.15.0),,"DESeq,GEOquery,limma,simpleaffy,affyPLM,RColorBrewer",Software,2.14,2014-04-14
11425,ensemblVEP,1.4.4,Artistic-2.0,"methods,BiocGenerics,GenomicRanges,VariantAnnotation",Biostrings,RUnit,Software,2.14,2014-04-14
11426,ENVISIONQuery,1.12.0,GPL-2,"rJava,XML, utils",,,Software,2.14,2014-04-14
11427,epigenomix,1.4.1,LGPL-3,"R (>= 2.12.0), methods,Biobase,IRanges,GenomicRanges","BiocGenerics,beadarray",,Software,2.14,2014-04-14
11428,epivizr,1.2.12,GPL-3,"R (>= 3.0.1), methods,Biobase,GenomicRanges(>= 1.13.47)","httpuv(>= 1.3.0),rjson,IRanges","testthat,roxygen2,knitr,antiProfilesData,hgu133plus2.db,knitrBootstrap",Software,2.14,2014-04-14
11429,ExiMiR,2.6.0,GPL-2,"R (>= 2.10),Biobase(>= 2.5.5),affy(>= 1.26.1),limma","affyio(>= 1.13.3),Biobase(>= 2.5.5),preprocessCore(>= 1.10.0)",,Software,2.14,2014-04-14
11430,exomeCopy,1.10.0,GPL (>= 2),"IRanges,GenomicRanges,Rsamtools","stats4, methods",Biostrings,Software,2.14,2014-04-14
11431,exomePeak,1.2.0,GPL-2,"Rsamtools,GenomicFeatures(>= 1.0.0),rtracklayer",,,Software,2.14,2014-04-14
11432,explorase,1.28.1,GPL-2,R (>= 2.6.2),"limma,rggobi,RGtk2",cairoDevice,Software,2.14,2014-04-14
11433,ExpressionView,1.16.1,GPL (>= 2),"caTools,bitops, methods,isa2,eisa,GO.db,KEGG.db,AnnotationDbi","methods,isa2,eisa,GO.db,KEGG.db,AnnotationDbi","ALL,hgu95av2.db,biclust,affy",Software,2.14,2014-04-14
11434,fabia,2.10.2,LGPL (>= 2.1),"R (>= 2.8.0),Biobase","methods, graphics, grDevices, stats, utils",,Software,2.14,2014-04-14
11435,factDesign,1.40.0,LGPL,Biobase(>= 2.5.5),stats,"affy,genefilter,multtest",Software,2.14,2014-04-14
11436,farms,1.16.0,LGPL (>= 2.1),"R (>= 2.8),affy(>= 1.20.0),MASS, methods","affy,MASS,Biobase(>= 1.13.41), methods, graphics","affydata,Biobase, utils",Software,2.14,2014-04-14
11437,fastLiquidAssociation,1.0.0,GPL-2,"methods,WGCNA,LiquidAssociation, parallel, stats",,"GOstats,yeastCC,org.Sc.sgd.db",Software,2.14,2014-04-14
11438,fastseg,1.10.0,LGPL (>= 2.0),"R (>= 2.13),GenomicRanges,Biobase","graphics, stats,IRanges,BiocGenerics","DNAcopy,oligo",Software,2.14,2014-04-14
11439,fdrame,1.36.0,GPL (>= 2),,"tcltk, graphics, grDevices, stats, utils",,Software,2.14,2014-04-14
11440,ffpe,1.8.0,GPL (>2),"R (>= 2.10.0),TTR, methods","Biobase,BiocGenerics,affy,lumi,methylumi,sfsmisc","genefilter,ffpeExampleData",Software,2.14,2014-04-14
11441,FGNet,2.0.0,GPL (>= 2),R (>= 2.15),"igraph(>= 0.6),RCurl,hwriter,R.utils,XML","RUnit,BiocGenerics,org.Sc.sgd.db",Software,2.14,2014-04-14
11442,flagme,1.20.1,LGPL (>= 2),"gcspikelite,xcms","gplots, graphics,MASS, methods,SparseM, stats, utils",,Software,2.14,2014-04-14
11443,flipflop,1.2.2,GPL-3,R (>= 2.10.0),"methods,Matrix,IRanges,GenomicRanges",,Software,2.14,2014-04-14
11444,flowBeads,1.2.0,Artistic-2.0,"R (>= 2.15.0), methods,Biobase,rrcov,flowCore","flowCore,rrcov,knitr,xtable",flowViz,Software,2.14,2014-04-14
11445,flowBin,1.0.0,Artistic-2.0,"methods,flowCore,flowFP, R (>= 2.10)","class,limma,snow,BiocGenerics",parallel,Software,2.14,2014-04-14
11446,flowCL,1.0.0,Artistic-2.0,"R (>= 3.0.2),Rgraphviz,SPARQL",,"RUnit,BiocGenerics",Software,2.14,2014-04-14
11447,flowClust,3.4.10,Artistic-2.0,"R (>= 2.5.0), methods,Biobase,graph,RBGL,ellipse,flowViz,mnormt,corpcor,flowCore,clue","BiocGenerics,MCMCpack",parallel,Software,2.14,2014-04-14
11448,flowCore,1.30.7,Artistic-2.0,R (>= 2.10.0),"Biobase,BiocGenerics(>= 0.1.14),graph, graphics, methods,rrcov, stats, utils, stats4,corpcor","Rgraphviz,flowViz,ncdf,flowStats",Software,2.14,2014-04-14
11449,flowCyBar,1.0.0,GPL-2,R (>= 3.0.0),"gplots,vegan, methods",,Software,2.14,2014-04-14
11450,flowFit,1.2.0,Artistic-2.0,R (>= 2.12.2),"flowCore,flowViz, graphics, methods,kza,minpack.lm,gplots",flowFitExampleData,Software,2.14,2014-04-14
11451,flowFlowJo,1.22.0,GPL (>=3),"R (>= 2.5.0),MASS","flowCore,XML(>= 1.96), methods,Biobase",,Software,2.14,2014-04-14
11452,flowFP,1.22.0,Artistic-2.0,"R (>= 2.10),flowCore,flowViz","Biobase,BiocGenerics(>= 0.1.6),flowCore,flowViz, graphics, grDevices, methods, stats, stats4",RUnit,Software,2.14,2014-04-14
11453,flowMap,1.99.2,GPL (>=2),"R (>= 3.0.1),ade4(>= 1.5-2),doParallel(>= 1.0.3),abind(>= 1.4.0),reshape2(>= 1.2.2),ggplot2(>= 0.9.3.1),igraph(>= 0.7.1),scales(>= 0.2.3),Matrix(>= 1.1-4),gplots(>= 2.14.1), methods (>= 2.14)",,"BiocStyle,knitr",Software,2.14,2014-04-14
11454,flowMatch,1.1.2,Artistic-2.0,"R (>= 3.0.0),Rcpp(>= 0.11.0), methods,flowCore",Biobase,healthyFlowData,Software,2.14,2014-04-14
11455,flowMeans,1.16.0,Artistic-2.0,R (>= 2.10.0),"Biobase, graphics, grDevices, methods,rrcov, stats,feature,flowCore",,Software,2.14,2014-04-14
11456,flowMerge,2.12.0,Artistic-2.0,"graph,feature,flowClust,Rgraphviz,foreach,snow","rrcov,flowCore, graphics, methods, stats, utils",,Software,2.14,2014-04-14
11457,flowPeaks,1.6.0,Artistic-1.0,R (>= 2.12.0),,,Software,2.14,2014-04-14
11458,flowPhyto,1.16.0,Artistic-2.0,R (>= 1.8.0),"flowClust,flowCore,flowMeans,TTR,caroline(>= 0.6.6)","RPostgreSQL,zoo,maps,mapdata,plotrix",Software,2.14,2014-04-14
11459,flowPlots,1.12.0,Artistic-2.0,"R (>= 2.13.0), methods",,vcd,Software,2.14,2014-04-14
11460,flowQ,1.24.6,Artistic-2.0,"R (>= 2.10.0), methods,BiocGenerics,outliers,lattice,flowViz,mvoutlier,bioDist,parody,RColorBrewer,latticeExtra","methods,BiocGenerics,geneplotter,flowCore,flowViz,IRanges",flowStats,Software,2.14,2014-04-14
11461,flowQB,1.6.0,Artistic-2.0,,"Biobase, graphics, methods,flowCore, stats,MASS","MASS,flowCore,xtable",Software,2.14,2014-04-14
11462,flowStats,3.22.6,Artistic-2.0,"R (>= 2.10),flowCore,fda(>= 2.2.6),mvoutlier,cluster,flowWorkspace","BiocGenerics,MASS,flowViz,flowCore,fda(>= 2.2.6),Biobase, methods, grDevices, graphics, stats, utils,KernSmooth,lattice,ks",xtable,Software,2.14,2014-04-14
11463,flowTrans,1.16.0,Artistic-2.0,"R (>= 2.11.0),flowCore,flowViz,flowClust","flowCore, methods,flowViz, stats,flowClust",,Software,2.14,2014-04-14
11464,flowType,2.2.0,Artistic-2.0,"R (>= 2.10),Rcpp(>= 0.10.4),BH(>= 1.51.0-3)","Biobase, graphics, grDevices, methods,flowCore,flowMeans,sfsmisc,rrcov,flowClust,flowMerge, stats",xtable,Software,2.14,2014-04-14
11465,flowUtils,1.28.0,Artistic-2.0,"R (>= 2.2.0),flowCore(>= 1.29.20)","Biobase,graph, methods, stats, utils,flowViz,corpcor,RUnit,XML",gatingMLData,Software,2.14,2014-04-14
11466,flowViz,1.28.22,Artistic-2.0,"R (>= 2.7.0),flowCore,lattice","stats4,Biobase,flowCore, graphics, grDevices, grid,KernSmooth,lattice,latticeExtra,MASS, methods,RColorBrewer, stats, utils,hexbin,IDPmisc","colorspace,flowStats,knitr",Software,2.14,2014-04-14
11467,flowWorkspace,3.10.09,Artistic-2.0,"R (>= 2.16.0),flowCore,flowViz,ncdfFlow,gridExtra","Biobase,BiocGenerics,graph, graphics,lattice, methods, stats, stats4, utils,RBGL,graph,XML,Biobase,IDPmisc,Cairo, tools,hexbin,gridExtra,Rgraphviz,data.table,plyr,latticeExtra,Rcpp","testthat,flowWorkspaceData,RSVGTipsDevice",Software,2.14,2014-04-14
11468,fmcsR,1.6.5,Artistic-2.0,"R (>= 2.10.0),ChemmineR, methods","RUnit, methods,ChemmineR,BiocGenerics, parallel","BiocStyle,knitr,knitcitations",Software,2.14,2014-04-14
11469,FRGEpistasis,1.0.0,GPL-2,"R (>= 2.15),MASS,fda, methods, stats",utils,,Software,2.14,2014-04-14
11470,frma,1.16.0,GPL (>= 2),"R (>= 2.10.0),Biobase(>= 2.6.0)","Biobase,MASS,DBI,affy, methods,oligo,oligoClasses,preprocessCore, utils,BiocGenerics","hgu133afrmavecs,frmaExampleData",Software,2.14,2014-04-14
11471,frmaTools,1.16.0,GPL (>= 2),"R (>= 2.10.0),affy","Biobase,DBI, methods,preprocessCore, stats, utils","oligo,pd.huex.1.0.st.v2,pd.hugene.1.0.st.v1,frma,affyPLM,hgu133aprobe,hgu133atagprobe,hgu133plus2probe,hgu133acdf,hgu133atagcdf,hgu133plus2cdf,hgu133afrmavecs,frmaExampleData",Software,2.14,2014-04-14
11472,FunciSNP,1.6.0,GPL-3,"R (>= 2.14.0),ggplot2,TxDb.Hsapiens.UCSC.hg19.knownGene,FunciSNP.data","AnnotationDbi,IRanges,Rsamtools(>= 1.6.1),rtracklayer(>= 1.14.1), methods,ChIPpeakAnno(>= 2.2.0),GenomicRanges,VariantAnnotation,plyr,org.Hs.eg.db,snpStats,ggplot2(>= 0.9.0),reshape(>= 0.8.4),scales",,Software,2.14,2014-04-14
11473,gaga,2.10.0,GPL (>= 2),"R (>= 2.8.0),Biobase,coda,EBarrays,mgcv",,,Software,2.14,2014-04-14
11474,gage,2.14.4,GPL (>=2.0),R (>= 2.10),"graph,KEGGREST,AnnotationDbi","pathview,gageData,GO.db,org.Hs.eg.db,hgu133a.db,GSEABase,Rsamtools,GenomicAlignments,TxDb.Hsapiens.UCSC.hg19.knownGene,DESeq,DESeq2,edgeR,limma",Software,2.14,2014-04-14
11475,gaggle,1.32.0,GPL version 2 or newer,"R (>= 2.3.0),rJava(>= 0.4),graph(>= 1.10.2),RUnit(>= 0.4.17)",,,Software,2.14,2014-04-14
11476,gaia,2.8.0,GPL-2,R (>= 2.10),,,Software,2.14,2014-04-14
11477,gaucho,1.0.0,GPL-3,"R (>= 3.0.0), compiler,GA,graph,heatmap.plus,png,Rgraphviz",,knitr,Software,2.14,2014-04-14
11478,gCMAP,1.8.0,Artistic-2.0,"GSEABase,limma(>= 3.15.14)","Biobase,BiocGenerics, methods,GSEAlm,Category,Matrix(>= 1.0.9), parallel,annotate,genefilter,AnnotationDbi","DESeq,KEGG.db,reactome.db,RUnit,GO.db,mgsa",Software,2.14,2014-04-14
11479,gCMAPWeb,1.4.0,Artistic-2.0,"brew,gCMAP(>= 1.3.0), R (>= 2.15.0),yaml,Rook","Biobase,annotate,AnnotationDbi,BiocGenerics,brew, graphics, grDevices,GSEABase,hwriter,IRanges, methods, parallel, stats, utils","org.Hs.eg.db,org.Mm.eg.db,ArrayExpress,affy,hgfocus.db,ArrayExpress,hgu133a.db,mgug4104a.db,RUnit",Software,2.14,2014-04-14
11480,gcrma,2.36.0,LGPL,"R (>= 2.6.0),affy(>= 1.23.2), graphics, methods, stats, utils","Biobase,affy(>= 1.23.2),affyio(>= 1.13.3),XVector,Biostrings(>= 2.11.32), splines,BiocInstaller","affydata, tools, splines,hgu95av2cdf,hgu95av2probe",Software,2.14,2014-04-14
11481,genArise,1.40.0,file LICENSE,"R (>= 1.7.1),locfit,tkrplot, methods","graphics, grDevices, methods, stats, tcltk, utils,xtable",,Software,2.14,2014-04-14
11482,GeneAnswers,2.6.2,LGPL (>= 2),"R (>= 3.0.0),igraph,RCurl,annotate,Biobase(>= 1.12.0), methods,XML,RSQLite,MASS,Heatplus,RColorBrewer","RBGL,annotate","GO.db,KEGG.db,reactome.db,biomaRt,AnnotationDbi,org.Hs.eg.db,org.Rn.eg.db,org.Mm.eg.db,org.Dm.eg.db,graph",Software,2.14,2014-04-14
11483,GENE.E,1.4.1,GPL-2,"R (>= 2.7.0),rhdf5(>= 2.8.0),RCurl(>= 1.6-6)","rhdf5,RCurl","RUnit,BiocGenerics,knitr,golubEsets(>= 1.0)",Software,2.14,2014-04-14
11484,GeneExpressionSignature,1.10.0,GPL-2,"R (>= 2.13),Biobase,PGSEA",,"apcluster,GEOquery",Software,2.14,2014-04-14
11485,genefilter,1.46.1,Artistic-2.0,,"AnnotationDbi,annotate(>= 1.13.7),Biobase(>= 1.99.10), graphics, methods, stats,survival","Biobase(>= 1.99.10),class,hgu95av2.db, methods,tkWidgets,ALL,ROC,DESeq,pasilla",Software,2.14,2014-04-14
11486,genefu,1.14.0,Artistic-2.0,"survcomp,mclust,biomaRt, R (>= 2.10)",amap,"GeneMeta,breastCancerVDX,breastCancerMAINZ,breastCancerTRANSBIG,breastCancerUPP,breastCancerUNT,breastCancerNKI,rmeta,Biobase,xtable",Software,2.14,2014-04-14
11487,GeneGA,1.14.0,GPL version 2,"seqinr,hash, methods",,,Software,2.14,2014-04-14
11488,GeneMeta,1.36.0,Artistic-2.0,"R (>= 2.10), methods,Biobase(>= 2.5.5),genefilter","methods,Biobase(>= 2.5.5)",RColorBrewer,Software,2.14,2014-04-14
11489,GeneNetworkBuilder,1.6.1,GPL (>= 2),"R (>= 2.15.1),Rcpp(>= 0.9.13),graph","plyr,graph","RUnit,BiocGenerics,Rgraphviz,XML,RCytoscape,RBGL",Software,2.14,2014-04-14
11490,GeneOverlap,1.0.0,GPL-3,,"stats,RColorBrewer,gplots, methods","RUnit,BiocGenerics,BiocStyle",Software,2.14,2014-04-14
11491,geneplotter,1.42.0,Artistic-2.0,"R (>= 2.10), methods,Biobase,BiocGenerics,lattice,annotate","AnnotationDbi, graphics, grDevices, grid,RColorBrewer, stats, utils","Rgraphviz,fibroEset,hgu95av2.db,hu6800.db,hgu133a.db",Software,2.14,2014-04-14
11492,geneRecommender,1.36.0,GPL (>= 2),"R (>= 1.8.0),Biobase(>= 1.4.22), methods","Biobase, methods, stats",,Software,2.14,2014-04-14
11493,GeneRegionScan,1.20.0,GPL (>= 2),"methods,Biobase(>= 2.5.5),Biostrings","Biobase(>= 2.5.5),affxparser,RColorBrewer,Biostrings","BSgenome,affy,AnnotationDbi",Software,2.14,2014-04-14
11494,geneRxCluster,1.0.0,GPL (>= 2),"GenomicRanges,IRanges",,"RUnit,BiocGenerics",Software,2.14,2014-04-14
11495,GeneSelectMMD,2.8.1,GPL (>= 2),"R (>= 2.13.2),Biobase","Biobase,MASS, graphics, stats,survival,limma",ALL,Software,2.14,2014-04-14
11496,GeneSelector,2.14.0,GPL (>= 2),"R (>= 2.5.1), methods, stats,Biobase","multtest,siggenes,samr,limma","multtest,siggenes,samr,limma",Software,2.14,2014-04-14
11497,geNetClassifier,1.4.0,GPL (>= 2),"R (>= 2.10.1),Biobase(>= 2.5.5),EBarrays,minet, methods","e1071,ipred, graphics","leukemiasEset,RUnit,BiocGenerics",Software,2.14,2014-04-14
11498,GeneticsDesign,1.32.0,GPL-2,,"gmodels, graphics,gtools(>= 2.4.0),mvtnorm, stats",,Software,2.14,2014-04-14
11499,GeneticsPed,1.26.0,LGPL (>= 2.1),"R (>= 2.4.0),gdata(>= 2.3.0),genetics(>= 1.3.0),MASS",,"RUnit,gtools",Software,2.14,2014-04-14
11500,genoCN,1.16.0,GPL (>=2),,"graphics, stats, utils",,Software,2.14,2014-04-14
11501,GenomeGraphs,1.24.0,Artistic-2.0,"R (>= 2.10), methods,biomaRt, grid",,,Software,2.14,2014-04-14
11502,GenomeInfoDb,1.0.2,Artistic-2.0,R (>= 3.1),,"BiocGenerics,IRanges,BSgenome,BSgenome.Scerevisiae.UCSC.sacCer2,BSgenome.Hsapiens.NCBI.GRCh38,TxDb.Dmelanogaster.UCSC.dm3.ensGene,RUnit,BiocStyle,knitr",Software,2.14,2014-04-14
11503,genomeIntervals,1.20.1,Artistic-2.0,"R (>= 2.15.0), methods,intervals(>= 0.14.0),BiocGenerics(>= 0.10.0)",,,Software,2.14,2014-04-14
11504,genomes,2.10.0,Artistic-2.0,"R (>= 2.11),XML,RCurl,GenomicRanges,IRanges,Biostrings",,,Software,2.14,2014-04-14
11505,GenomicAlignments,1.0.6,Artistic-2.0,"R (>= 2.10), methods,BiocGenerics(>= 0.7.7),IRanges(>= 1.21.25),GenomicRanges(>= 1.15.32),Biostrings(>= 2.31.10),Rsamtools(>= 1.15.26),BSgenome(>= 1.31.12)","methods, stats,BiocGenerics,IRanges,GenomicRanges,Biostrings,Rsamtools,BiocParallel","rtracklayer,GenomicFeatures,RNAseqData.HNRNPC.bam.chr14,pasillaBamSubset,TxDb.Hsapiens.UCSC.hg19.knownGene,TxDb.Dmelanogaster.UCSC.dm3.ensGene,BSgenome.Dmelanogaster.UCSC.dm3,BSgenome.Hsapiens.UCSC.hg19,DESeq,edgeR,RUnit,BiocStyle",Software,2.14,2014-04-14
11506,GenomicFeatures,1.16.3,Artistic-2.0,"BiocGenerics(>= 0.1.0),IRanges(>= 1.17.13),GenomicRanges(>= 1.15.25),AnnotationDbi(>= 1.25.7)","methods,DBI(>= 0.2-5),RSQLite(>= 0.8-1),Biostrings(>= 2.23.2),rtracklayer(>= 1.15.1),biomaRt(>= 2.17.1),RCurl, utils,Biobase(>= 2.15.1),GenomeInfoDb","org.Mm.eg.db,BSgenome,BSgenome.Hsapiens.UCSC.hg18(>= 1.3.14),BSgenome.Hsapiens.UCSC.hg19(>= 1.3.17),BSgenome.Celegans.UCSC.ce2,BSgenome.Dmelanogaster.UCSC.dm3(>= 1.3.17),mirbase.db,FDb.UCSC.tRNAs,TxDb.Hsapiens.UCSC.hg18.knownGene,TxDb.Hsapiens.UCSC.hg19.knownGene,TxDb.Dmelanogaster.UCSC.dm3.ensGene(>= 2.7.1),Rsamtools,pasillaBamSubset(>= 0.0.5),seqnames.db,RUnit,BiocStyle,knitr",Software,2.14,2014-04-14
11507,GenomicFiles,1.0.1,Artistic-2.0,"R (>= 3.1.0), methods,BiocGenerics,BiocParallel,Rsamtools,rtracklayer(>= 1.23.16)",GenomicAlignments,"genefilter,deepSNV,BiocStyle,IRanges,RUnit,RNAseqData.HNRNPC.bam.chr14,TxDb.Hsapiens.UCSC.hg19.knownGene",Software,2.14,2014-04-14
11508,GenomicRanges,1.16.4,Artistic-2.0,"R (>= 2.10), methods,BiocGenerics(>= 0.7.7),IRanges(>= 1.21.33),GenomeInfoDb(>= 0.99.17)","methods, utils, stats,BiocGenerics,IRanges,XVector","AnnotationDbi(>= 1.21.1),AnnotationHub,BSgenome,BSgenome.Hsapiens.UCSC.hg19,BSgenome.Scerevisiae.UCSC.sacCer2,Biostrings(>= 2.25.3),Rsamtools(>= 1.13.53),GenomicAlignments,rtracklayer,KEGG.db,KEGGgraph,GenomicFeatures,TxDb.Dmelanogaster.UCSC.dm3.ensGene,TxDb.Hsapiens.UCSC.hg19.knownGene,TxDb.Athaliana.BioMart.plantsmart21,seqnames.db,org.Sc.sgd.db,VariantAnnotation,edgeR,DESeq,DEXSeq,pasilla,pasillaBamSubset,RUnit,digest,BiocStyle",Software,2.14,2014-04-14
11509,Genominator,1.18.0,Artistic-2.0,"R (>= 2.10), methods,RSQLite,DBI(>= 0.2-5),BiocGenerics(>= 0.1.0),IRanges,GenomeGraphs","graphics, stats, utils","biomaRt,ShortRead,yeastRNASeq",Software,2.14,2014-04-14
11510,genoset,1.16.2,Artistic-2.0,"R (>= 2.10),BiocGenerics(>= 0.1.6),Biobase(>= 2.15.1),IRanges,GenomicRanges","methods, graphics","RUnit,DNAcopy, stats,BSgenome,Biostrings",Software,2.14,2014-04-14
11511,GEOmetadb,1.24.0,Artistic-2.0,"GEOquery,RSQLite",,,Software,2.14,2014-04-14
11512,GEOquery,2.30.1,GPL-2,"methods,Biobase","XML,RCurl",limma,Software,2.14,2014-04-14
11513,GEOsubmission,1.16.0,GPL (>= 2),,"affy,Biobase, utils",,Software,2.14,2014-04-14
11514,GEWIST,1.8.0,GPL-2,"R (>= 2.10),car",,,Software,2.14,2014-04-14
11515,GGBase,3.26.1,Artistic-2.0,"R (>= 2.14), methods,snpStats","limma,genefilter,Biobase,BiocGenerics,Matrix,AnnotationDbi,digest",GGtools,Software,2.14,2014-04-14
11516,ggbio,1.12.10,Artistic-2.0,"methods,BiocGenerics,ggplot2(>= 1.0.0)","grid, grDevices, graphics, stats, utils,biovizBase(>= 1.12.1),reshape2,gtable,Biobase,IRanges(>= 1.21.19),GenomicRanges(>= 1.13.3),GenomicFeatures,Rsamtools(>= 1.13.1),GenomicAlignments,BSgenome,gridExtra,scales,VariantAnnotation,Hmisc,rtracklayer,Biostrings","vsn,BSgenome.Hsapiens.UCSC.hg19,TxDb.Hsapiens.UCSC.hg19.knownGene,chipseq,TxDb.Mmusculus.UCSC.mm9.knownGene,knitr,BiocStyle,Homo.sapiens",Software,2.14,2014-04-14
11517,GGtools,5.0.0,Artistic-2.0,"R (>= 2.14),GGBase(>= 3.19.7),data.table","methods, utils, stats,BiocGenerics,snpStats,ff,Rsamtools,AnnotationDbi,Biobase,bit,VariantAnnotation,hexbin,rtracklayer,Gviz, stats4,IRanges,GenomicRanges,iterators,Biostrings,ROCR,biglm","GGdata,illuminaHumanv1.db,SNPlocs.Hsapiens.dbSNP.20120608,multtest",Software,2.14,2014-04-14
11518,girafe,1.16.1,Artistic-2.0,"R (>= 2.10.0), methods,IRanges(>= 1.3.53),Rsamtools,ShortRead(>= 1.3.21),intervals(>= 0.13.1),genomeIntervals(>= 1.7.3), grid","methods,Biobase,Biostrings,BSgenome, graphics, grDevices, stats, utils,IRanges","MASS,org.Mm.eg.db,RColorBrewer",Software,2.14,2014-04-14
11519,GLAD,2.28.1,GPL-2,R (>= 2.10),,"aws, tcltk",Software,2.14,2014-04-14
